HOLEID,DEPTH,GAMMA,DENSITY_ACCEPTED,DENSITY,CALIPER,MAG_SUS,GAMMA_D,SI_GEOZONE_GP_D,SI_STRAND_GP_D,SI_STRATIGRAPHY_GP_D
RC17HSTD0011,34.1,,,,,93.2499,,785,NE1,MM
RC17HSTD0011,34.2,,,,,105.27,,785,NE1,MM
RC17HSTD0011,34.3,,,,,111.099,,785,NE1,MM
RC17HSTD0011,34.4,,,,,88.1503,,785,NE1,MM
RC17HSTD0011,34.5,,,,,116.562,,785,NE1,MM
RC17HSTD0011,34.6,,,,,81.5937,,785,NE1,MM
RC17HSTD0011,34.7,,,,,99.4423,,785,NE1,MM
RC17HSTD0011,34.8,,,,,93.2499,,785,NE1,MM
RC17HSTD0011,34.9,,,,,81.2294,,785,NE1,MM
RC17HSTD0011,35,,,,,87.4218,,785,NE1,MM
RC17HSTD0011,35.1,,,,,87.9682,,785,NE1,MM
RC17HSTD0011,35.2,,,,,87.7861,,785,NE1,MM
RC17HSTD0011,35.3,,,,,93.2499,,785,NE1,MM
RC17HSTD0011,35.4,,,,,87.4218,,785,NE1,MM
RC17HSTD0011,35.5,,,,,87.0576,,785,NE1,MM
RC17HSTD0011,35.6,,,,,93.2499,,785,NE1,MM
RC17HSTD0011,35.7,,,,,93.2499,,785,NE1,MM
RC17HSTD0011,35.8,,,,,81.958,,785,NE1,MM
RC17HSTD0011,35.9,,,,,81.5937,,785,NE1,MM
RC17HSTD0011,36,,,,,82.1401,,785,NE1,MM
RC17HSTD0011,36.1,,,,,81.4116,,785,NE1,MM
RC17HSTD0011,36.2,,,,,81.4116,,785,NE1,MM
RC17HSTD0011,36.3,,,,,81.2294,,785,NE1,MM
RC17HSTD0011,36.4,,,,,81.5937,,785,NE1,MM
RC17HSTD0011,36.5,,,,,81.5937,,785,NE1,MM
RC17HSTD0011,36.6,,,,,75.4013,,785,NE1,MM
RC17HSTD0011,36.7,,,,,69.9375,,785,NE1,MM
RC17HSTD0011,36.8,,,,,64.4736,,785,NE1,MM
RC17HSTD0011,36.9,,,,,81.958,,785,NE1,MM
RC17HSTD0011,37,,,,,93.2499,,785,NE1,MM
RC17HSTD0011,37.1,,,,,81.2294,,785,NE1,MM
RC17HSTD0011,37.2,,,,,87.4218,,785,NE1,MM
RC17HSTD0011,37.3,,,,,87.7861,,785,NE1,MM
RC17HSTD0011,37.4,,,,,69.9375,,785,NE1,MM
RC17HSTD0011,37.5,,,,,75.4013,,785,NE1,MM
RC17HSTD0011,37.6,,,,,81.5937,,785,NE1,MM
RC17HSTD0011,37.7,,,,,81.5937,,785,NE1,MM
RC17HSTD0011,37.8,,,,,81.5937,,785,NE1,MM
RC17HSTD0011,37.9,,,,,81.2294,,785,NE1,MM
RC17HSTD0011,38,,,,,81.2294,,785,NE1,MM
RC17HSTD0011,38.1,,,,,87.7861,,785,NE1,MM
RC17HSTD0011,38.2,,,,,81.5937,,785,NE1,MM
RC17HSTD0011,38.3,,,,,81.7758,,785,NE1,MM
RC17HSTD0011,38.4,,,,,93.2499,,785,NE1,MM
RC17HSTD0011,38.5,,,,,87.7861,,785,NE1,MM
RC17HSTD0011,38.6,,,,,111.099,,785,NE1,MM
RC17HSTD0011,38.7,,,,,111.099,,785,NE1,MM
RC17HSTD0011,38.8,,,,,98.7138,,785,NE1,MM
RC17HSTD0011,38.9,,,,,107.274,,785,NE1,MM
RC17HSTD0011,39,,,,,116.562,,785,NE1,MM
RC17HSTD0011,39.1,,,,,87.7861,,785,NE1,MM
RC17HSTD0011,39.2,,,,,99.6245,,785,NE1,MM
RC17HSTD0011,39.3,,,,,105.999,,785,NE1,MM
RC17HSTD0011,39.4,,,,,123.483,,785,NE1,MM
RC17HSTD0011,39.5,,,,,108.913,,785,NE1,MM
RC17HSTD0011,39.6,,,,,106.727,,785,NE1,MM
RC17HSTD0011,39.7,,,,,106.727,,785,NE1,MM
RC17HSTD0011,39.8,,,,,100.899,,785,NE1,MM
RC17HSTD0011,39.9,,,,,83.5971,,785,NE1,MM
RC17HSTD0011,40,,,,,101.081,,785,NE1,MM
RC17HSTD0011,40.1,,,,,94.707,,785,NE1,MM
RC17HSTD0011,40.2,,,,,108.913,,785,NE1,MM
RC17HSTD0011,40.3,,,,,106.363,,785,NE1,MM
RC17HSTD0011,40.4,,,,,118.384,,785,NE1,MM
RC17HSTD0011,40.5,,,,,112.191,,785,NE1,MM
RC17HSTD0011,40.6,,,,,106.727,,785,NE1,MM
RC17HSTD0011,40.7,,,,,123.848,,785,NE1,MM
RC17HSTD0011,40.8,,,,,130.04,,785,NE1,MM
RC17HSTD0011,40.9,,,,,118.384,,785,NE1,MM
RC17HSTD0011,41,,,,,128.583,,785,NE1,MM
RC17HSTD0011,41.1,,,,,118.384,,785,NE1,MM
RC17HSTD0011,41.2,,,,,124.212,,785,NE1,MM
RC17HSTD0011,41.3,,,,,123.848,,785,NE1,MM
RC17HSTD0011,41.4,,,,,112.556,,785,NE1,MM
RC17HSTD0011,41.5,,,,,100.535,,785,NE1,MM
RC17HSTD0011,41.6,,,,,122.026,,785,NE1,MM
RC17HSTD0011,41.7,,,,,100.899,,785,NE1,MM
RC17HSTD0011,41.8,,,,,101.081,,785,NE1,MM
RC17HSTD0011,41.9,,,,,94.707,,785,NE1,MM
RC17HSTD0011,42,,,,,100.535,,785,NE1,MM
RC17HSTD0011,42.1,,,,,97.9853,,785,NE1,MM
RC17HSTD0011,42.2,,,,,84.1435,,785,NE1,MM
RC17HSTD0011,42.3,,,,,84.1435,,785,NE1,MM
RC17HSTD0011,42.4,,,,,94.707,,785,NE1,MM
RC17HSTD0011,42.5,,,,,95.0712,,785,NE1,MM
RC17HSTD0011,42.6,,,,,106.727,,785,NE1,MM
RC17HSTD0011,42.7,,,,,112.556,,785,NE1,MM
RC17HSTD0011,42.8,,,,,106.727,,785,NE1,MM
RC17HSTD0011,42.9,,,,,130.04,,785,NE1,MM
RC17HSTD0011,43,,,,,121.844,,785,NE1,MM
RC17HSTD0011,43.1,,,,,89.2431,,785,NE1,MM
RC17HSTD0011,43.2,,,,,100.535,,785,NE1,MM
RC17HSTD0011,43.3,,,,,112.191,,785,NE1,MM
RC17HSTD0011,43.4,,,,,118.384,,785,NE1,MM
RC17HSTD0011,43.5,,,,,95.0712,,785,NE1,MM
RC17HSTD0011,43.6,,,,,100.899,,785,NE1,MM
RC17HSTD0011,43.7,,,,,105.999,,785,NE1,MM
RC17HSTD0011,43.8,,,,,109.095,,785,NE1,MM
RC17HSTD0011,43.9,,,,,101.081,,785,NE1,MM
RC17HSTD0011,44,,,,,124.212,,785,NE1,MM
RC17HSTD0011,44.1,,,,,118.384,,785,NE1,MM
RC17HSTD0011,44.2,,,,,118.019,,785,NE1,MM
RC17HSTD0011,44.3,,,,,112.556,,785,NE1,MM
RC17HSTD0011,44.4,,,,,95.0712,,785,NE1,MM
RC17HSTD0011,44.5,,,,,108.549,,785,NE1,MM
RC17HSTD0011,44.6,,,,,105.999,,785,NE1,MM
RC17HSTD0011,44.7,,,,,118.019,,785,NE1,MM
RC17HSTD0011,44.8,,,,,106.727,,785,NE1,MM
RC17HSTD0011,44.9,,,,,112.556,,785,NE1,MM
RC17HSTD0011,45,,,,,118.566,,785,NE1,MM
RC17HSTD0011,45.1,,,,,135.504,,785,NE1,MM
RC17HSTD0011,45.2,,,,,129.676,,785,NE1,MM
RC17HSTD0011,45.3,,,,,129.311,,785,NE1,MM
RC17HSTD0011,45.4,,,,,108.367,,785,NE1,MM
RC17HSTD0011,45.5,,,,,88.5146,,785,NE1,MM
RC17HSTD0011,45.6,,,,,105.999,,785,NE1,MM
RC17HSTD0011,45.7,,,,,94.3427,,785,NE1,MM
RC17HSTD0011,45.8,,,,,105.999,,785,NE1,MM
RC17HSTD0011,45.9,,,,,100.171,,785,NE1,MM
RC17HSTD0011,46,,,,,94.3427,,785,NE1,MM
RC17HSTD0011,46.1,,,,,106.363,,785,NE1,MM
RC17HSTD0011,46.2,,,,,111.827,,785,NE1,MM
RC17HSTD0011,46.3,,,,,102.356,,785,NE1,MM
RC17HSTD0011,46.4,,,,,111.827,,785,NE1,MM
RC17HSTD0011,46.5,,,,,105.999,,785,NE1,MM
RC17HSTD0011,46.6,,,,,111.827,,785,NE1,MM
RC17HSTD0011,46.7,,,,,100.171,,785,NE1,MM
RC17HSTD0011,46.8,,,,,100.171,,785,NE1,MM
RC17HSTD0011,46.9,,,,,100.171,,785,NE1,MM
RC17HSTD0011,47,,,,,108.731,,785,NE1,MM
RC17HSTD0011,47.1,,,,,135.14,,785,NE1,MM
RC17HSTD0011,47.2,,,,,129.311,,785,NE1,MM
RC17HSTD0011,47.3,,,,,123.483,,785,NE1,MM
RC17HSTD0011,47.4,,,,,106.363,,785,NE1,MM
RC17HSTD0011,47.5,,,,,100.171,,785,NE1,MM
RC17HSTD0011,47.6,,,,,123.848,,785,NE1,MM
RC17HSTD0011,47.7,,,,,100.171,,785,NE1,MM
RC17HSTD0011,47.8,,,,,102.356,,785,NE1,MM
RC17HSTD0011,47.9,,,,,134.957,,785,NE1,MM
RC17HSTD0011,48,,,,,123.483,,785,NE1,MM
RC17HSTD0011,48.1,,,,,135.14,,785,NE1,MM
RC17HSTD0011,48.2,,,,,129.311,,785,NE1,MM
RC17HSTD0011,48.3,,,,,105.999,,785,NE1,MM
RC17HSTD0011,48.4,,,,,100.171,,785,NE1,MM
RC17HSTD0011,48.5,,,,,108.549,,785,NE1,MM
RC17HSTD0011,48.6,,,,,123.301,,785,NE1,MM
RC17HSTD0011,48.7,,,,,123.483,,785,NE1,MM
RC17HSTD0011,48.8,,,,,117.655,,785,NE1,MM
RC17HSTD0011,48.9,,,,,100.171,,785,NE1,MM
RC17HSTD0011,49,,,,,111.827,,785,NE1,MM
RC17HSTD0011,49.1,,,,,94.3427,,785,NE1,MM
RC17HSTD0011,49.2,,,,,95.6176,,785,NE1,MM
RC17HSTD0011,49.3,,,,,94.3427,,785,NE1,MM
RC17HSTD0011,49.4,,,,,94.3427,,785,NE1,MM
RC17HSTD0011,49.5,,,,,94.3427,,785,NE1,MM
RC17HSTD0011,49.6,,,,,123.301,,785,NE1,MM
RC17HSTD0011,49.7,,,,,123.483,,785,NE1,MM
RC17HSTD0011,49.8,,,,,135.14,,785,NE1,MM
RC17HSTD0011,49.9,,,,,129.676,,785,NE1,MM
RC17HSTD0011,50,,,,,117.473,,785,NE1,MM
RC17HSTD0011,50.1,,,,,121.662,,761,MAC,MM
RC17HSTD0011,50.2,,,,,105.817,,761,MAC,MM
RC17HSTD0011,50.3,,,,,111.827,,761,MAC,MM
RC17HSTD0011,50.4,,,,,106.363,,761,MAC,MM
RC17HSTD0011,50.5,,,,,117.655,,761,MAC,MM
RC17HSTD0011,50.6,,,,,123.483,,761,MAC,MM
RC17HSTD0011,50.7,,,,,135.14,,761,MAC,MM
RC17HSTD0011,50.8,,,,,123.483,,761,MAC,MM
RC17HSTD0011,50.9,,,,,134.593,,761,MAC,MM
RC17HSTD0011,51,,,,,129.311,,761,MAC,MM
RC17HSTD0011,51.1,,,,,117.473,,761,MAC,MM
RC17HSTD0011,51.2,,,,,123.848,,761,MAC,MM
RC17HSTD0011,51.3,,,,,100.171,,761,MAC,MM
RC17HSTD0011,51.4,,,,,123.301,,761,MAC,MM
RC17HSTD0011,51.5,,,,,99.9887,,761,MAC,MM
RC17HSTD0011,51.6,,,,,105.999,,761,MAC,MM
RC17HSTD0011,51.7,,,,,114.923,,761,MAC,MM
RC17HSTD0011,51.8,,,,,123.301,,761,MAC,MM
RC17HSTD0011,51.9,,,,,88.5146,,761,MAC,MM
RC17HSTD0011,52,,,,,82.5043,,761,MAC,MM
RC17HSTD0011,52.1,,,,,94.1606,,761,MAC,MM
RC17HSTD0011,52.2,,,,,111.645,,761,MAC,MM
RC17HSTD0011,52.3,,,,,117.473,,761,MAC,MM
RC17HSTD0011,52.4,,,,,158.27,,761,MAC,MM
RC17HSTD0011,52.5,,,,,425.453,,761,MAC,MM
RC17HSTD0011,52.6,,,,,612.863,,761,MAC,MM
RC17HSTD0011,52.7,,,,,228.207,,761,MAC,MM
RC17HSTD0011,52.8,,,,,99.9887,,761,MAC,MM
RC17HSTD0011,52.9,,,,,70.8481,,761,MAC,MM
RC17HSTD0011,53,,,,,82.6865,,761,MAC,MM
RC17HSTD0011,53.1,,,,,82.5043,,761,MAC,MM
RC17HSTD0011,53.2,,,,,82.5043,,761,MAC,MM
RC17HSTD0011,53.3,,,,,88.6967,,761,MAC,MM
RC17HSTD0011,53.4,,,,,82.1401,,761,MAC,MM
RC17HSTD0011,53.5,,,,,82.5043,,761,MAC,MM
RC17HSTD0011,53.6,,,,,99.9887,,761,MAC,MM
RC17HSTD0011,53.7,,,,,105.453,,761,MAC,MM
RC17HSTD0011,53.8,,,,,123.301,,761,MAC,MM
RC17HSTD0011,53.9,,,,,108.367,,761,MAC,MM
RC17HSTD0011,54,,,,,100.171,,761,MAC,MM
RC17HSTD0011,54.1,,,,,152.624,,761,MAC,MM
RC17HSTD0011,54.2,,,,,286.671,,761,MAC,MM
RC17HSTD0011,54.3,,,,,904.269,,761,MAC,MM
RC17HSTD0011,54.4,,,,,1964.99,,761,MAC,MM
RC17HSTD0011,54.5,,,,,2005.97,,761,MAC,MM
RC17HSTD0011,54.6,,,,,956.905,,761,MAC,MM
RC17HSTD0011,54.7,,,,,225.111,,761,MAC,MM
RC17HSTD0011,54.8,,,,,192.874,,761,MAC,MM
RC17HSTD0011,54.9,,,,,158.452,,761,MAC,MM
RC17HSTD0011,55,,,,,268.64,,761,MAC,MM
RC17HSTD0011,55.1,,,,,333.114,,761,MAC,MM
RC17HSTD0011,55.2,,,,,338.942,,761,MAC,MM
RC17HSTD0011,55.3,,,,,140.786,,761,MAC,MM
RC17HSTD0011,55.4,,,,,108.731,,761,MAC,MM
RC17HSTD0011,55.5,,,,,175.754,,761,MAC,MM
RC17HSTD0011,55.6,,,,,158.27,,761,MAC,MM
RC17HSTD0011,55.7,,,,,146.796,,761,MAC,MM
RC17HSTD0011,55.8,,,,,175.754,,761,MAC,MM
RC17HSTD0011,55.9,,,,,129.311,,761,MAC,MM
RC17HSTD0011,56,,,,,117.655,,761,MAC,MM
RC17HSTD0011,56.1,,,,,115.47,,761,MAC,MM
RC17HSTD0011,56.2,,,,,106.363,,761,MAC,MM
RC17HSTD0011,56.3,,,,,94.707,,761,MAC,MM
RC17HSTD0011,56.4,,,,,100.535,,761,MAC,MM
RC17HSTD0011,56.5,,,,,130.04,,761,MAC,MM
RC17HSTD0011,56.6,,,,,135.868,,761,MAC,MM
RC17HSTD0011,56.7,,,,,126.397,,761,MAC,MM
RC17HSTD0011,56.8,,,,,110.188,,761,MAC,MM
RC17HSTD0011,56.9,,,,,93.4321,,761,MAC,MM
RC17HSTD0011,57,,,,,98.7138,,761,MAC,MM
RC17HSTD0011,57.1,,,,,144.792,,761,MAC,MM
RC17HSTD0011,57.2,,,,,139.511,,761,MAC,MM
RC17HSTD0011,57.3,,,,,163.187,,761,MAC,MM
RC17HSTD0011,57.4,,,,,140.239,,761,MAC,MM
RC17HSTD0011,57.5,,,,,134.411,,761,MAC,MM
RC17HSTD0011,57.6,,,,,111.645,,761,MAC,MM
RC17HSTD0011,57.7,,,,,94.5248,,761,MAC,MM
RC17HSTD0011,57.8,,,,,96.164,,761,MAC,MM
RC17HSTD0011,57.9,,,,,107.456,,761,MAC,MM
RC17HSTD0011,58,,,,,118.93,,761,MAC,MM
RC17HSTD0011,58.1,,,,,112.556,,761,MAC,MM
RC17HSTD0011,58.2,,,,,106.91,,761,MAC,MM
RC17HSTD0011,58.3,,,,,562.414,,761,MAC,MM
RC17HSTD0011,58.4,,,,,1086.58,,761,MAC,MM
RC17HSTD0011,58.5,,,,,310.347,,761,MAC,MM
RC17HSTD0011,58.6,,,,,440.387,,761,MAC,MM
RC17HSTD0011,58.7,,,,,440.57,,761,MAC,MM
RC17HSTD0011,58.8,,,,,481.366,,761,MAC,MM
RC17HSTD0011,58.9,,,,,347.32,,761,MAC,MM
RC17HSTD0011,59,,,,,994.241,,761,MAC,MM
RC17HSTD0011,59.1,,,,,5546,,761,MAC,MM
RC17HSTD0011,59.2,,,,,4986.32,,761,MAC,MM
RC17HSTD0011,59.3,,,,,7218.13,,761,MAC,MM
RC17HSTD0011,59.4,,,,,8378.84,,761,MAC,MM
RC17HSTD0011,59.5,,,,,4292.78,,761,MAC,MM
RC17HSTD0011,59.6,,,,,2503.54,,761,MAC,MM
RC17HSTD0011,59.7,,,,,3010.22,,761,MAC,MM
RC17HSTD0011,59.8,,,,,2060.61,,761,MAC,MM
RC17HSTD0011,59.9,,,,,422.903,,761,MAC,MM
RC17HSTD0011,60,,,,,918.293,,761,MAC,MM
RC17HSTD0011,60.1,,,,,614.867,,761,MAC,MM
RC17HSTD0011,60.2,,,,,130.768,,761,MAC,MM
RC17HSTD0011,60.3,,,,,104.906,,761,MAC,MM
RC17HSTD0011,60.4,,,,,100.899,,761,MAC,MM
RC17HSTD0011,60.5,,,,,102.539,,761,MAC,MM
RC17HSTD0011,60.6,,,,,94.707,,761,MAC,MM
RC17HSTD0011,60.7,,,,,106.545,,761,MAC,MM
RC17HSTD0012,0,,,,,,,11,DI,DET
RC17HSTD0012,0.1,,,,,,,11,DI,DET
RC17HSTD0012,0.2,,,,,,,11,DI,DET
RC17HSTD0012,0.3,,,,,,,11,DI,DET
RC17HSTD0012,0.4,,,,,,,11,DI,DET
RC17HSTD0012,0.5,,,,,,,11,DI,DET
RC17HSTD0012,0.6,,,,,,,11,DI,DET
RC17HSTD0012,0.7,,,,,,,11,DI,DET
RC17HSTD0012,0.8,,,,,,,11,DI,DET
RC17HSTD0012,0.9,,,,,,,11,DI,DET
RC17HSTD0012,1,,,,,,,11,DI,DET
RC17HSTD0012,1.1,,,,,,,11,DI,DET
RC17HSTD0012,1.2,,,,,65.0198,,11,DI,DET
RC17HSTD0012,1.3,,,,16.2954,60.1026,,11,DI,DET
RC17HSTD0012,1.4,,,,16.2625,71.7586,,11,DI,DET
RC17HSTD0012,1.5,,,2.48867,15.9794,65.5664,,11,DI,DET
RC17HSTD0012,1.6,,,2.6558,16.336,56.8242,,11,DI,DET
RC17HSTD0012,1.7,,2.70444,2.70444,15.6735,53.5461,,11,DI,DET
RC17HSTD0012,1.8,,2.72336,2.72336,15.5203,60.1023,,11,DI,DET
RC17HSTD0012,1.9,,2.63403,2.63403,15.6626,48.082,,11,DI,DET
RC17HSTD0012,2,,2.67603,2.67603,15.7863,69.9375,,11,DI,DET
RC17HSTD0012,2.1,,,2.71541,15.894,53.5459,,11,DI,DET
RC17HSTD0012,2.2,,,2.52457,16.381,65.2016,,11,DI,DET
RC17HSTD0012,2.3,,,2.26904,16.9764,48.0825,,11,DI,DET
RC17HSTD0012,2.4,,,2.42043,18.6267,63.7451,,11,DI,DET
RC17HSTD0012,2.5,,,2.24373,20.32,53.9101,,11,DI,DET
RC17HSTD0012,2.6,,,2.19847,19.6384,53.5459,,11,DI,DET
RC17HSTD0012,2.7,,,2.10897,17.4523,57.1885,,11,DI,DET
RC17HSTD0012,2.8,,,2.12687,17.9612,60.1024,,11,DI,DET
RC17HSTD0012,2.9,,2.43918,2.43918,15.7685,59.7383,,11,DI,DET
RC17HSTD0012,3,,,2.43844,16.3805,59.374,,11,DI,DET
RC17HSTD0012,3.1,,,2.5143,17.5866,63.563,,11,DI,DET
RC17HSTD0012,3.2,,,2.3655,17.7122,59.7383,,11,DI,DET
RC17HSTD0012,3.3,,,2.03903,16.8789,53.9101,,11,DI,DET
RC17HSTD0012,3.4,,,1.30211,18.4869,59.7383,,11,DI,DET
RC17HSTD0012,3.5,,,1.64227,20.222,50.4497,,11,DI,DET
RC17HSTD0012,3.6,,,2.19383,20.32,59.7383,,11,DI,DET
RC17HSTD0012,3.7,,,1.67782,18.9602,71.3945,,11,DI,DET
RC17HSTD0012,3.8,,,1.78614,16.3225,50.6318,,11,DI,DET
RC17HSTD0012,3.9,,,2.26241,16.6148,53.9101,,11,DI,DET
RC17HSTD0012,4,,2.42384,2.42384,15.739,53.5459,,11,DI,DET
RC17HSTD0012,4.1,,,2.44744,16.038,54.2744,,11,DI,DET
RC17HSTD0012,4.2,,,2.58325,16.6117,50.8139,,11,DI,DET
RC17HSTD0012,4.3,,,2.69568,16.7737,65.5664,,11,DI,DET
RC17HSTD0012,4.4,,,2.70996,16.3735,59.7383,,11,DI,DET
RC17HSTD0012,4.5,,,2.71098,16.3211,65.9306,,11,DI,DET
RC17HSTD0012,4.6,,,2.64653,16.1634,50.8139,,11,DI,DET
RC17HSTD0012,4.7,,,2.72915,16.131,71.3945,,11,DI,DET
RC17HSTD0012,4.8,,,2.81035,15.9465,53.5459,,11,DI,DET
RC17HSTD0012,4.9,,2.76131,2.76131,15.7238,53.9101,,11,DI,DET
RC17HSTD0012,5,,2.74123,2.74123,15.7128,70.1196,,11,DI,DET
RC17HSTD0012,5.1,,2.61016,2.61016,15.6715,60.1025,,11,DI,DET
RC17HSTD0012,5.2,,,2.30433,16.3037,59.7383,,11,DI,DET
RC17HSTD0012,5.3,,,2.34872,17.4561,53.5459,,11,DI,DET
RC17HSTD0012,5.4,,2.65518,2.65518,15.7438,76.4941,,11,DI,DET
RC17HSTD0012,5.5,,2.69435,2.69435,15.5478,65.9306,,11,DI,DET
RC17HSTD0012,5.6,,2.76616,2.76616,15.6411,65.9306,,11,DI,DET
RC17HSTD0012,5.7,,2.89679,2.89679,15.6465,71.3945,,11,DI,DET
RC17HSTD0012,5.8,,2.85267,2.85267,15.4802,63.563,,11,DI,DET
RC17HSTD0012,5.9,,2.87523,2.87523,15.2128,59.7383,,11,DI,DET
RC17HSTD0012,6,,3.03553,3.03553,15.2186,71.7588,,11,DI,DET
RC17HSTD0012,6.1,,3.06791,3.06791,15.3661,70.1196,,705,ANG,WF
RC17HSTD0012,6.2,,3.00928,3.00928,15.4673,65.5664,,705,ANG,WF
RC17HSTD0012,6.3,,2.78485,2.78485,15.5024,65.5664,,705,ANG,WF
RC17HSTD0012,6.4,,2.70945,2.70945,15.3867,71.7588,,705,ANG,WF
RC17HSTD0012,6.5,,2.60235,2.60235,15.1682,63.7451,,705,ANG,WF
RC17HSTD0012,6.6,,2.69188,2.69188,14.9988,77.5869,,705,ANG,WF
RC17HSTD0012,6.7,,2.796,2.796,14.9409,48.082,,705,ANG,WF
RC17HSTD0012,6.8,,2.8075,2.8075,14.8576,59.7383,,705,ANG,WF
RC17HSTD0012,6.9,,2.90702,2.90702,14.9357,76.4941,,705,ANG,WF
RC17HSTD0012,7,,2.94452,2.94452,14.8367,60.1025,,705,ANG,WF
RC17HSTD0012,7.1,,2.85546,2.85546,14.7933,65.5664,,705,ANG,WF
RC17HSTD0012,7.2,,2.89336,2.89336,14.7987,57.1884,,705,ANG,WF
RC17HSTD0012,7.3,,2.90222,2.90222,14.8064,48.082,,705,ANG,WF
RC17HSTD0012,7.4,,2.84914,2.84914,14.8732,83.415,,705,ANG,WF
RC17HSTD0012,7.5,,2.95183,2.95183,14.7346,77.2226,,705,ANG,WF
RC17HSTD0012,7.6,,3.11333,3.11333,14.6647,57.1884,,705,ANG,WF
RC17HSTD0012,7.7,,3.08418,3.08418,14.6321,77.2226,,705,ANG,WF
RC17HSTD0012,7.8,,3.07517,3.07517,14.6825,71.7588,,705,ANG,WF
RC17HSTD0012,7.9,,3.06031,3.06031,14.5903,83.0507,,705,ANG,WF
RC17HSTD0012,8,,3.14434,3.14434,14.7516,83.0507,,705,ANG,WF
RC17HSTD0012,8.1,,3.18757,3.18757,14.7874,82.6865,,705,ANG,WF
RC17HSTD0012,8.2,,3.2256,3.2256,15.3675,65.2021,,705,ANG,WF
RC17HSTD0012,8.3,,,2.94515,16.3415,71.7588,,705,ANG,WF
RC17HSTD0012,8.4,,2.77523,2.77523,15.2563,50.0854,,705,ANG,WF
RC17HSTD0012,8.5,,2.64018,2.64018,15.5664,82.5043,,705,ANG,WF
RC17HSTD0012,8.6,,2.62961,2.62961,15.3748,83.0507,,705,ANG,WF
RC17HSTD0012,8.7,,2.86785,2.86785,15.0221,70.8481,,705,ANG,WF
RC17HSTD0012,8.8,,2.60437,2.60437,14.8525,70.1196,,705,ANG,WF
RC17HSTD0012,8.9,,2.3091,2.3091,14.7084,76.8584,,705,ANG,WF
RC17HSTD0012,9,,2.46957,2.46957,15.0349,70.8481,,705,ANG,WF
RC17HSTD0012,9.1,,2.55017,2.55017,14.581,65.2021,,705,ANG,WF
RC17HSTD0012,9.2,,2.64413,2.64413,14.4807,82.8686,,705,ANG,WF
RC17HSTD0012,9.3,,2.72701,2.72701,14.7049,83.0507,,705,ANG,WF
RC17HSTD0012,9.4,,3.15378,3.15378,14.4314,82.6865,,705,ANG,WF
RC17HSTD0012,9.5,,3.36188,3.36188,14.4705,88.5146,,705,ANG,WF
RC17HSTD0012,9.6,,3.16244,3.16244,14.7733,95.9819,,705,ANG,WF
RC17HSTD0012,9.7,,3.23321,3.23321,14.6067,94.707,,705,ANG,WF
RC17HSTD0012,9.8,,3.17534,3.17534,14.6431,94.707,,705,ANG,WF
RC17HSTD0012,9.9,,2.84919,2.84919,14.6846,89.2431,,705,ANG,WF
RC17HSTD0012,10,,2.90088,2.90088,14.6214,89.6074,,705,ANG,WF
RC17HSTD0012,10.1,,2.956,2.956,14.4237,83.415,,705,ANG,WF
RC17HSTD0012,10.2,,3.1549,3.1549,14.3849,89.2431,,705,ANG,WF
RC17HSTD0012,10.3,,3.36713,3.36713,14.3231,83.0507,,705,ANG,WF
RC17HSTD0012,10.4,,3.24853,3.24853,14.3314,95.9819,,705,ANG,WF
RC17HSTD0012,10.5,,2.48087,2.48087,14.6051,83.415,,705,ANG,WF
RC17HSTD0012,10.6,,2.48007,2.48007,14.5462,77.2226,,705,ANG,WF
RC17HSTD0012,10.7,,2.91255,2.91255,14.5618,88.8789,,705,ANG,WF
RC17HSTD0012,10.8,,3.02421,3.02421,14.8365,96.164,,705,ANG,WF
RC17HSTD0012,10.9,,2.75716,2.75716,15.2007,88.8789,,705,ANG,WF
RC17HSTD0012,11,,2.83948,2.83948,15.3113,100.899,,705,ANG,WF
RC17HSTD0012,11.1,,,2.83604,15.8903,89.6074,,705,ANG,WF
RC17HSTD0012,11.2,,2.68161,2.68161,15.4849,83.415,,705,ANG,WF
RC17HSTD0012,11.3,,2.76092,2.76092,15.1345,83.0507,,705,ANG,WF
RC17HSTD0012,11.4,,2.74598,2.74598,15.2262,95.0712,,705,ANG,WF
RC17HSTD0012,11.5,,2.68335,2.68335,15.3587,102.721,,705,ANG,WF
RC17HSTD0012,11.6,,2.68468,2.68468,15.3469,118.384,,705,ANG,WF
RC17HSTD0012,11.7,,2.65952,2.65952,15.6572,100.899,,705,ANG,WF
RC17HSTD0012,11.8,,2.49098,2.49098,15.6882,88.8789,,705,ANG,WF
RC17HSTD0012,11.9,,2.47623,2.47623,15.0838,89.6074,,705,ANG,WF
RC17HSTD0012,12,,2.66101,2.66101,15.125,89.2431,,705,ANG,WF
RC17HSTD0012,12.1,,2.71702,2.71702,15.601,89.2431,,705,ANG,WF
RC17HSTD0012,12.2,,2.69245,2.69245,15.0031,83.0507,,705,ANG,WF
RC17HSTD0012,12.3,,2.72776,2.72776,14.8965,89.6074,,705,ANG,WF
RC17HSTD0012,12.4,,2.52655,2.52655,14.7439,83.415,,705,ANG,WF
RC17HSTD0012,12.5,,2.43538,2.43538,14.9757,77.5869,,705,ANG,WF
RC17HSTD0012,12.6,,2.67977,2.67977,14.8348,77.2226,,705,ANG,WF
RC17HSTD0012,12.7,,2.66097,2.66097,14.7174,83.2329,,705,ANG,WF
